Mejores Hiperparámetros para LSTM:
Parámetros: {'units': 150, 'dropout_rate': 0.5, 'epochs': 100}
Error Cuadrático Medio (MSE) de la mejor combinación: 0.0123

Resultados de cada combinación de hiperparámetros:
Parámetros: units=50.0, dropout_rate=0.2, epochs=50.0, MSE: 0.0146
Parámetros: units=50.0, dropout_rate=0.2, epochs=100.0, MSE: 0.0675
Parámetros: units=50.0, dropout_rate=0.2, epochs=200.0, MSE: 0.0169
Parámetros: units=50.0, dropout_rate=0.3, epochs=50.0, MSE: 0.0155
Parámetros: units=50.0, dropout_rate=0.3, epochs=100.0, MSE: 0.0149
Parámetros: units=50.0, dropout_rate=0.3, epochs=200.0, MSE: 0.0155
Parámetros: units=50.0, dropout_rate=0.4, epochs=50.0, MSE: 0.0146
Parámetros: units=50.0, dropout_rate=0.4, epochs=100.0, MSE: 0.0151
Parámetros: units=50.0, dropout_rate=0.4, epochs=200.0, MSE: 0.0139
Parámetros: units=50.0, dropout_rate=0.5, epochs=50.0, MSE: 0.0148
Parámetros: units=50.0, dropout_rate=0.5, epochs=100.0, MSE: 0.0143
Parámetros: units=50.0, dropout_rate=0.5, epochs=200.0, MSE: 0.0145
Parámetros: units=100.0, dropout_rate=0.2, epochs=50.0, MSE: 0.0169
Parámetros: units=100.0, dropout_rate=0.2, epochs=100.0, MSE: 0.0165
Parámetros: units=100.0, dropout_rate=0.2, epochs=200.0, MSE: 0.0152
Parámetros: units=100.0, dropout_rate=0.3, epochs=50.0, MSE: 0.0146
Parámetros: units=100.0, dropout_rate=0.3, epochs=100.0, MSE: 0.0185
Parámetros: units=100.0, dropout_rate=0.3, epochs=200.0, MSE: 0.0197
Parámetros: units=100.0, dropout_rate=0.4, epochs=50.0, MSE: 0.0161
Parámetros: units=100.0, dropout_rate=0.4, epochs=100.0, MSE: 0.0165
Parámetros: units=100.0, dropout_rate=0.4, epochs=200.0, MSE: 0.0150
Parámetros: units=100.0, dropout_rate=0.5, epochs=50.0, MSE: 0.0152
Parámetros: units=100.0, dropout_rate=0.5, epochs=100.0, MSE: 0.0191
Parámetros: units=100.0, dropout_rate=0.5, epochs=200.0, MSE: 0.0177
Parámetros: units=150.0, dropout_rate=0.2, epochs=50.0, MSE: 0.0132
Parámetros: units=150.0, dropout_rate=0.2, epochs=100.0, MSE: 0.0173
Parámetros: units=150.0, dropout_rate=0.2, epochs=200.0, MSE: 0.0164
Parámetros: units=150.0, dropout_rate=0.3, epochs=50.0, MSE: 0.0128
Parámetros: units=150.0, dropout_rate=0.3, epochs=100.0, MSE: 0.0132
Parámetros: units=150.0, dropout_rate=0.3, epochs=200.0, MSE: 0.0170
Parámetros: units=150.0, dropout_rate=0.4, epochs=50.0, MSE: 0.0166
Parámetros: units=150.0, dropout_rate=0.4, epochs=100.0, MSE: 0.0143
Parámetros: units=150.0, dropout_rate=0.4, epochs=200.0, MSE: 0.0135
Parámetros: units=150.0, dropout_rate=0.5, epochs=50.0, MSE: 0.0134
Parámetros: units=150.0, dropout_rate=0.5, epochs=100.0, MSE: 0.0123
Parámetros: units=150.0, dropout_rate=0.5, epochs=200.0, MSE: 0.0147
Parámetros: units=200.0, dropout_rate=0.2, epochs=50.0, MSE: 0.1544
Parámetros: units=200.0, dropout_rate=0.2, epochs=100.0, MSE: 0.0149
Parámetros: units=200.0, dropout_rate=0.2, epochs=200.0, MSE: 0.0155
Parámetros: units=200.0, dropout_rate=0.3, epochs=50.0, MSE: 0.0560
Parámetros: units=200.0, dropout_rate=0.3, epochs=100.0, MSE: 0.0156
Parámetros: units=200.0, dropout_rate=0.3, epochs=200.0, MSE: 0.0152
Parámetros: units=200.0, dropout_rate=0.4, epochs=50.0, MSE: 0.0168
Parámetros: units=200.0, dropout_rate=0.4, epochs=100.0, MSE: 0.0161
Parámetros: units=200.0, dropout_rate=0.4, epochs=200.0, MSE: 0.0147
Parámetros: units=200.0, dropout_rate=0.5, epochs=50.0, MSE: 0.0175
Parámetros: units=200.0, dropout_rate=0.5, epochs=100.0, MSE: 0.0157
Parámetros: units=200.0, dropout_rate=0.5, epochs=200.0, MSE: 0.0157
